Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Овцова,Юлия,жен,32,158,Мурманск,ведущий инженер,200000,нет
Овчинова,Евгения,жен,36,183,Владимир,руководитель группы,200000,да
Оганова,Евгения,жен,18,155,Санкт-Петербург,кондитер,70000,да
Огарнистова,Диана,жен,20,171,Омск,руководитель группы,250000,нет
Оглоблев,Александр,муж,26,186,Калининград,кондитер,45000,нет
Огонова,Диана,жен,42,165,Ачинск,руководитель группы,800000,да
Огороднов,Пётр,муж,43,172,Омск,бухгалтер,70000,нет
Огулов,Пётр,муж,24,167,Уфа,инженер,25000,да
Одершева,Марина,жен,25,164,Владимир,конструктор,200000,да
Одначева,Ольга,жен,38,175,Мурманск,инженер,900000,нет
Односумов,Пётр,муж,33,157,Москва,учитель,35000,нет
Озаева,Анастасия,жен,58,184,Владимир,кондитер,900000,нет
Озарнина,Ольга,жен,45,171,Калининград,руководитель группы,400000,нет
Озиева,Анна,жен,41,188,Владимир,кондитер,100000,да
Озоренков,Антон,муж,55,173,Владимир,конструктор,70000,нет
Озябкина,Марина,жен,20,184,Мурманск,руководитель группы,500000,нет
Окаева,Евгения,жен,24,189,Уфа,конструктор,30000,нет
Окара,Юлия,жен,57,159,Мурманск,инженер,350000,да
Окмазов,Василий,муж,32,173,Рязань,руководитель группы,300000,нет
Околков,Максим,муж,46,182,Санкт-Петербург,руководитель группы,50000,нет
Окольничева,Анна,жен,50,179,Казань,учитель,350000,да
Оксеев,Михаил,муж,26,168,Санкт-Петербург,руководитель группы,600000,нет
Окулов,Никита,муж,56,167,Владимир,директор предприятия,150000,нет
Окурникова,Марина,жен,47,173,Санкт-Петербург,ведущий инженер,70000,да
Олеров,Александр,муж,39,187,Санкт-Петербург,учитель,50000,нет
Олина,Евгения,жен,50,164,Рязань,директор предприятия,45000,нет
Олонцев,Сергей,муж,20,168,Рязань,руководитель группы,350000,да
Олухов,Михаил,муж,42,181,Санкт-Петербург,учитель,45000,да
Ольковиков,Александр,муж,22,165,Калининград,бухгалтер,800000,да
Омета,Анастасия,жен,48,175,Рязань,инженер,600000,нет
Омова,Ольга,жен,25,180,Санкт-Петербург,конструктор,25000,да
Онтоева,Ольга,жен,29,176,Мурманск,ведущий инженер,700000,нет
Оразалина,Марина,жен,45,166,Казань,конструктор,90000,нет
Орел-краюшкина,Анна,жен,47,156,Москва,конструктор,80000,да
Орешников,Никита,муж,54,180,Мурманск,руководитель группы,250000,нет
Оришев,Александр,муж,51,175,Калининград,директор предприятия,350000,да
Орловва,Анна,жен,36,156,Мурманск,кондитер,45000,нет
Орловцева,Анна,жен,33,165,Рязань,руководитель группы,700000,нет
Ортикова,Ольга,жен,18,158,Рязань,бухгалтер,700000,нет
Орченков,Василий,муж,26,163,Мурманск,ведущий инженер,30000,нет
Осадчева,Мария,жен,25,186,Мурманск,ведущий инженер,90000,нет
Осконов,Максим,муж,52,180,Рязань,ведущий инженер,700000,нет
Особенков,Сергей,муж,46,170,Казань,ведущий инженер,20000,нет
Осоков,Антон,муж,58,174,Мурманск,конструктор,600000,нет
Осочкина,Кристина,жен,36,155,Омск,конструктор,50000,нет
Остапишина,Юлия,жен,42,173,Москва,кондитер,35000,да
Отерельева,Марина,жен,25,180,Калининград,ведущий инженер,900000,нет
Отменова,Анна,жен,56,162,Москва,инженер,50000,да
Отрощенкова,Анна,жен,21,162,Санкт-Петербург,конструктор,70000,да
Отрутянников,Сергей,муж,55,187,Уфа,руководитель группы,40000,да
Отунбаева,Анна,жен,24,179,Рязань,ведущий инженер,400000,нет
Офицеркина,Анастасия,жен,37,170,Рязань,руководитель группы,20000,нет
Охитина,Кристина,жен,47,160,Санкт-Петербург,учитель,90000,нет
Очагов,Сергей,муж,38,186,Калининград,кондитер,800000,да
Очищалкина,Анастасия,жен,33,160,Омск,кондитер,100000,нет
Очкуров,Сергей,муж,19,158,Мурманск,инженер,30000,да
Ошаров,Пётр,муж,19,180,Владимир,руководитель группы,70000,да
