Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Мокротоваров,Никита,муж,46,176,Омск,руководитель группы,900000,нет
Молдареев,Сергей,муж,34,184,Уфа,директор предприятия,35000,нет
Молов,Максим,муж,22,178,Омск,ведущий инженер,100000,да
Молокоедов,Александр,муж,20,185,Рязань,конструктор,250000,нет
Молоснов,Пётр,муж,58,173,Владимир,конструктор,600000,нет
Молуков,Максим,муж,42,161,Рязань,бухгалтер,200000,нет
Молькина,Анна,жен,55,176,Калининград,директор предприятия,800000,да
Мольшакова,Анастасия,жен,29,175,Ачинск,директор предприятия,80000,нет
Момзелев,Андрей,муж,51,166,Омск,руководитель группы,150000,нет
Монакова-бицоева,Анна,жен,22,161,Ачинск,учитель,50000,да
Монсуров,Максим,муж,41,186,Уфа,бухгалтер,500000,да
Моныкина,Анастасия,жен,25,181,Ачинск,руководитель группы,20000,нет
Мораньков,Максим,муж,42,185,Омск,руководитель группы,700000,да
Моргальников,Михаил,муж,33,185,Омск,учитель,35000,нет
Моргулов,Андрей,муж,57,162,Калининград,конструктор,300000,да
Мордасов,Василий,муж,27,187,Санкт-Петербург,учитель,100000,да
Мордухаева,Анна,жен,31,156,Рязань,инженер,30000,нет
Моржеедов,Александр,муж,46,184,Ачинск,бухгалтер,400000,да
Моров,Сергей,муж,22,155,Владимир,инженер,400000,да
Морога,Евгения,жен,46,168,Рязань,бухгалтер,250000,нет
Морохова,Евгения,жен,19,176,Калининград,ведущий инженер,800000,да
Моруга,Дарья,жен,32,160,Омск,ведущий инженер,700000,да
Моршкова,Евгения,жен,20,189,Владимир,конструктор,800000,да
Мосиенков,Сергей,муж,44,179,Санкт-Петербург,руководитель группы,40000,да
Москалькова,Евгения,жен,39,176,Рязань,ведущий инженер,25000,да
Москальцова,Мария,жен,53,173,Ачинск,ведущий инженер,500000,нет
Мосокина,Дарья,жен,34,167,Ачинск,инженер,900000,нет
Мосоха,Ольга,жен,50,183,Москва,учитель,600000,да
Мострюков,Пётр,муж,49,155,Уфа,инженер,250000,нет
Мосюкова,Юлия,жен,39,187,Владимир,учитель,300000,да
Мотакова,Анна,жен,32,170,Калининград,конструктор,900000,нет
Мотов,Александр,муж,20,159,Казань,конструктор,20000,да
Моторыкина,Марина,жен,56,181,Мурманск,конструктор,800000,да
Мохряков,Пётр,муж,57,175,Омск,учитель,150000,да
Моченова,Ольга,жен,19,164,Ачинск,директор предприятия,25000,нет
Мочулина,Мария,жен,53,181,Уфа,кондитер,50000,нет
Моширов,Максим,муж,27,168,Владимир,бухгалтер,800000,да
Мошкаркина,Кристина,жен,34,171,Казань,бухгалтер,80000,да
Моштакова,Анна,жен,36,166,Рязань,руководитель группы,900000,да
Мощевитина,Анна,жен,55,188,Омск,конструктор,90000,да
Мресов,Пётр,муж,28,188,Казань,руководитель группы,60000,да
Мубарякова,Анастасия,жен,40,174,Москва,руководитель группы,350000,нет
Муженикова,Евгения,жен,45,183,Омск,ведущий инженер,600000,нет
Музыка,Анастасия,жен,20,183,Омск,инженер,35000,нет
Музюкова,Дарья,жен,23,183,Калининград,бухгалтер,350000,нет
Муковкина,Анна,жен,45,183,Владимир,ведущий инженер,600000,да
Мулукаева,Анна,жен,27,187,Москва,директор предприятия,80000,да
Мунерова,Диана,жен,44,177,Рязань,кондитер,40000,нет
Муравлев,Никита,муж,44,165,Рязань,руководитель группы,500000,нет
Муракина,Марина,жен,42,159,Владимир,кондитер,800000,нет
Мурахтов,Александр,муж,33,159,Владимир,директор предприятия,60000,нет
Мурзинцев,Сергей,муж,57,173,Ачинск,учитель,80000,нет
Мурлыков,Пётр,муж,24,155,Казань,руководитель группы,350000,да
Мурнакова,Анна,жен,38,178,Ачинск,конструктор,800000,нет
Муроксина,Марина,жен,57,158,Казань,конструктор,150000,да
Мурсякова,Ольга,жен,44,156,Рязань,директор предприятия,600000,нет
Мурчков,Сергей,муж,25,182,Санкт-Петербург,конструктор,50000,нет
Мусалимова,Анастасия,жен,39,166,Мурманск,руководитель группы,200000,нет
Мусафронов,Александр,муж,54,177,Уфа,ведущий инженер,200000,да
