Фамилия,Имя,Пол,Возраст,Рост,Город,Должность,Зарплата,Транспорт
Милюшина,Евгения,жен,38,171,Уфа,ведущий инженер,500000,да
Минавичев,Михаил,муж,21,161,Москва,конструктор,30000,нет
Минанчев,Андрей,муж,33,171,Мурманск,бухгалтер,900000,да
Минахова,Юлия,жен,20,167,Ачинск,инженер,30000,нет
Мингалимов,Максим,муж,22,163,Омск,ведущий инженер,400000,нет
Миндаров,Сергей,муж,43,155,Москва,директор предприятия,500000,да
Миндорина,Диана,жен,18,178,Владимир,директор предприятия,25000,да
Миннемулина,Марина,жен,52,161,Калининград,учитель,800000,да
Минсков,Александр,муж,43,184,Рязань,директор предприятия,80000,да
Минхаиров,Антон,муж,50,176,Санкт-Петербург,бухгалтер,70000,нет
Минякова,Кристина,жен,38,185,Калининград,ведущий инженер,35000,да
Мирвахабов,Антон,муж,22,189,Калининград,бухгалтер,200000,да
Мирзазянова,Юлия,жен,51,157,Уфа,конструктор,600000,да
Миркова,Анна,жен,44,174,Омск,директор предприятия,500000,нет
Мирлина,Дарья,жен,36,166,Владимир,ведущий инженер,40000,нет
Мирожина,Евгения,жен,18,171,Москва,бухгалтер,90000,да
Мирославлева,Диана,жен,53,172,Ачинск,бухгалтер,30000,нет
Миртякова,Мария,жен,26,172,Казань,учитель,600000,нет
Мисников,Михаил,муж,20,167,Москва,директор предприятия,600000,нет
Миськова,Евгения,жен,40,180,Казань,инженер,35000,нет
Мисюрев,Сергей,муж,46,187,Омск,руководитель группы,60000,нет
Митайлова,Юлия,жен,33,172,Ачинск,руководитель группы,250000,нет
Митенев,Максим,муж,30,165,Владимир,руководитель группы,25000,нет
Миткалинна,Анна,жен,23,176,Мурманск,ведущий инженер,20000,нет
Митров,Василий,муж,40,176,Санкт-Петербург,конструктор,150000,да
Митусова,Мария,жен,55,157,Санкт-Петербург,ведущий инженер,600000,нет
Митышина,Анастасия,жен,52,162,Санкт-Петербург,ведущий инженер,300000,нет
Митюрова,Мария,жен,45,189,Мурманск,руководитель группы,100000,да
Мифтахов,Михаил,муж,50,177,Казань,директор предприятия,150000,нет
Мифтяфетдинов,Антон,муж,41,155,Омск,учитель,800000,нет
Михаенкова,Дарья,жен,52,189,Казань,конструктор,50000,да
Михайлусов,Василий,муж,41,158,Мурманск,ведущий инженер,800000,нет
Михалина,Дарья,жен,49,179,Казань,инженер,30000,да
Михалчев,Михаил,муж,30,156,Омск,руководитель группы,70000,да
Михальцов,Михаил,муж,18,167,Ачинск,кондитер,300000,нет
Михеечев,Александр,муж,25,176,Владимир,учитель,35000,да
Михна,Юлия,жен,56,160,Ачинск,инженер,700000,нет
Михоношина,Дарья,жен,36,169,Рязань,ведущий инженер,600000,нет
Михутова,Ольга,жен,24,176,Москва,ведущий инженер,800000,да
Мичачева,Евгения,жен,33,186,Уфа,ведущий инженер,350000,нет
Мишакова,Юлия,жен,49,162,Рязань,кондитер,80000,да
Мишалов,Никита,муж,36,172,Владимир,конструктор,30000,нет
Мишканцова,Кристина,жен,36,171,Омск,руководитель группы,100000,нет
Мишняева,Анна,жен,42,157,Рязань,руководитель группы,300000,нет
Миюзов,Никита,муж,46,183,Мурманск,руководитель группы,80000,нет
Мкртумов,Никита,муж,46,157,Владимир,кондитер,100000,нет
Мовнина,Анна,жен,51,183,Омск,директор предприятия,80000,да
Могалеева,Евгения,жен,43,162,Калининград,директор предприятия,600000,да
Могугев,Антон,муж,34,163,Владимир,кондитер,80000,да
Могутова,Марина,жен,57,170,Рязань,учитель,250000,нет
Модестова,Кристина,жен,22,170,Казань,руководитель группы,35000,нет
Модюков,Максим,муж,39,166,Мурманск,инженер,30000,нет
Можева,Диана,жен,20,175,Санкт-Петербург,ведущий инженер,35000,да
Можеенкова,Ольга,жен,30,181,Санкт-Петербург,кондитер,250000,да
Можина,Анастасия,жен,53,184,Уфа,директор предприятия,800000,нет
Мозгляков,Андрей,муж,28,155,Рязань,конструктор,20000,да
Моздолькина,Диана,жен,40,170,Калининград,директор предприятия,350000,нет
